STATIONNAME,CLIMATEZONE,CROP,COUNTRY,YA,YP,Source_Type,LONGITUDE,LATITUDE,ELEVATION_METER,AREA_IN_CLIMATEZONE_HA,TOTAL_AREA_HA,NUMBER_OF_CONTRIBUTING_STATIONS,NUMBER_OF_CONTRIBUTING_CLIMATEZONES,Data_Type,MANAGEMENT,CROPCYCLE,HARVESTYEAR,SOWINGDATE,CULTIVARMATURITY,USEDMODEL,Irrigation_Type
Kef,1,Barley,Tunisia,4.65,4.970000000000001,Station,8.7,36.17,560,11000,23000,3,4,Merged Data,Single Barley,1,1994,11,173.0,WOFOST,1
Kef,1,Barley,Tunisia,4.25,4.875,Station,8.7,36.17,560,11000,23000,3,4,Merged Data,Single Barley,1,1995,11,164.0,WOFOST,1
Kef,1,Barley,Tunisia,5.42,5.96,Station,8.7,36.17,560,11000,23000,2,4,Merged Data,Single Barley,1,1996,11,150.0,WOFOST,1
Kef,1,Barley,Tunisia,4.32,4.865,Station,8.7,36.17,560,11000,23000,3,5,Merged Data,Single Barley,1,1997,11,165.0,WOFOST,1
Kef,1,Barley,Tunisia,4.39,4.765000000000001,Station,8.7,36.17,560,11000,23000,1,3,Merged Data,Single Barley,1,1998,11,173.0,WOFOST,1
Kef,1,Barley,Tunisia,4.94,5.565,Station,8.7,36.17,560,11000,23000,1,3,Merged Data,Single Barley,1,1999,11,145.0,WOFOST,1
Kef,1,Barley,Tunisia,5.72,6.01,Station,8.7,36.17,560,11000,23000,3,1,Merged Data,Single Barley,1,2000,11,146.0,WOFOST,1
Kef,1,Barley,Tunisia,4.82,4.82,Station,8.7,36.17,560,11000,23000,3,3,Merged Data,Single Barley,1,2001,11,162.0,WOFOST,1
Kef,1,Barley,Tunisia,5.91,6.359999999999999,Station,8.7,36.17,560,11000,23000,2,5,Merged Data,Single Barley,1,2002,11,165.0,WOFOST,1
Kef,1,Barley,Tunisia,6.05,6.395,Station,8.7,36.17,560,11000,23000,1,5,Merged Data,Single Barley,1,2003,11,150.0,WOFOST,1
Kef,1,Barley,Tunisia,4.95,5.495,Station,8.7,36.17,560,11000,23000,3,1,Merged Data,Single Barley,1,2004,11,151.0,WOFOST,1
Kef,1,Barley,Tunisia,5.48,6.005,Station,8.7,36.17,560,11000,23000,1,1,Merged Data,Single Barley,1,2005,11,148.0,WOFOST,1
Kef,1,Barley,Tunisia,5.74,6.17,Station,8.7,36.17,560,11000,23000,3,3,Merged Data,Single Barley,1,2006,11,158.0,WOFOST,1
Kef,1,Barley,Tunisia,5.1,5.255,Station,8.7,36.17,560,11000,23000,2,3,Merged Data,Single Barley,1,2007,11,175.0,WOFOST,1
Kef,1,Barley,Tunisia,6.29,6.35,Station,8.7,36.17,560,11000,23000,2,3,Merged Data,Single Barley,1,2008,11,155.0,WOFOST,1
Kef,1,Barley,Tunisia,5.39,5.71,Station,8.7,36.17,560,11000,23000,1,4,Merged Data,Single Barley,1,2009,11,165.0,WOFOST,1
Kef,1,Barley,Tunisia,4.73,5.6,Station,8.7,36.17,560,11000,23000,2,3,Merged Data,Single Barley,1,2010,11,161.0,WOFOST,1
Kef,1,Barley,Tunisia,4.5,5.050000000000001,Station,8.7,36.17,560,11000,23000,2,5,Merged Data,Single Barley,1,2011,11,158.0,WOFOST,1
Kef,1,Barley,Tunisia,5.11,5.12,Station,8.7,36.17,560,11000,23000,2,4,Merged Data,Single Barley,1,2012,11,163.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,9.01,10.19,Station,8.7,36.17,560,11000,23000,1,1,Merged Data,Single Tomatoes,1,1990,4,106.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,7.72,8.455,Station,8.7,36.17,560,11000,23000,3,3,Merged Data,Single Tomatoes,1,1991,4,131.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,10.63,11.505,Station,8.7,36.17,560,11000,23000,1,2,Merged Data,Single Tomatoes,1,1992,4,109.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,11.27,11.28,Station,8.7,36.17,560,11000,23000,2,2,Merged Data,Single Tomatoes,1,1993,4,125.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,10.37,11.035,Station,8.7,36.17,560,11000,23000,3,5,Merged Data,Single Tomatoes,1,1994,4,112.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,10.34,11.09,Station,8.7,36.17,560,11000,23000,1,1,Merged Data,Single Tomatoes,1,1995,4,124.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,8.15,8.68,Station,8.7,36.17,560,11000,23000,2,5,Merged Data,Single Tomatoes,1,1996,4,108.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,9.46,9.68,Station,8.7,36.17,560,11000,23000,2,4,Merged Data,Single Tomatoes,1,1997,4,106.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,7.41,8.094999999999999,Station,8.7,36.17,560,11000,23000,2,4,Merged Data,Single Tomatoes,1,1998,4,128.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,11.0,11.3,Station,8.7,36.17,560,11000,23000,2,5,Merged Data,Single Tomatoes,1,1999,4,114.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,8.72,9.825,Station,8.7,36.17,560,11000,23000,2,2,Merged Data,Single Tomatoes,1,2000,4,129.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,8.01,8.08,Station,8.7,36.17,560,11000,23000,2,4,Merged Data,Single Tomatoes,1,2001,4,107.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,10.61,11.08,Station,8.7,36.17,560,11000,23000,1,5,Merged Data,Single Tomatoes,1,2002,4,120.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,9.83,10.225,Station,8.7,36.17,560,11000,23000,2,2,Merged Data,Single Tomatoes,1,2003,4,112.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,9.56,10.08,Station,8.7,36.17,560,11000,23000,3,2,Merged Data,Single Tomatoes,1,2004,4,126.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,8.48,8.54,Station,8.7,36.17,560,11000,23000,3,4,Merged Data,Single Tomatoes,1,2005,4,134.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,10.76,11.835,Station,8.7,36.17,560,11000,23000,1,3,Merged Data,Single Tomatoes,1,2006,4,107.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,8.96,10.265,Station,8.7,36.17,560,11000,23000,2,5,Merged Data,Single Tomatoes,1,2007,4,134.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,7.9,8.84,Station,8.7,36.17,560,11000,23000,1,3,Merged Data,Single Tomatoes,1,2008,4,108.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,8.06,8.205,Station,8.7,36.17,560,11000,23000,2,2,Merged Data,Single Tomatoes,1,2009,4,115.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,11.73,11.855,Station,8.7,36.17,560,11000,23000,2,5,Merged Data,Single Tomatoes,1,2010,4,116.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,7.17,8.455,Station,8.7,36.17,560,11000,23000,1,5,Merged Data,Single Tomatoes,1,2011,4,108.0,WOFOST,1
Kef,1,Tomatoes,Tunisia,9.54,10.055,Station,8.7,36.17,560,11000,23000,2,1,Merged Data,Single Tomatoes,1,2012,4,135.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,6.65,6.77,Station,9.87,37.27,10,15000,26000,2,2,Merged Data,Single Wheat,1,1990,11,162.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.79,6.09,Station,9.87,37.27,10,15000,26000,2,1,Merged Data,Single Wheat,1,1991,11,163.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,4.99,5.855,Station,9.87,37.27,10,15000,26000,3,2,Merged Data,Single Wheat,1,1992,11,166.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,6.24,6.49,Station,9.87,37.27,10,15000,26000,3,1,Merged Data,Single Wheat,1,1993,11,162.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,6.12,6.52,Station,9.87,37.27,10,15000,26000,1,5,Merged Data,Single Wheat,1,1994,11,174.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.9,6.215,Station,9.87,37.27,10,15000,26000,1,2,Merged Data,Single Wheat,1,1995,11,182.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,6.35,6.31,Station,9.87,37.27,10,15000,26000,3,5,Merged Data,Single Wheat,1,1996,11,175.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.71,5.76,Station,9.87,37.27,10,15000,26000,2,4,Merged Data,Single Wheat,1,1997,11,180.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.39,5.745,Station,9.87,37.27,10,15000,26000,3,5,Merged Data,Single Wheat,1,1998,11,176.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,6.08,6.859999999999999,Station,9.87,37.27,10,15000,26000,2,3,Merged Data,Single Wheat,1,1999,11,175.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,4.75,5.595000000000001,Station,9.87,37.27,10,15000,26000,1,1,Merged Data,Single Wheat,1,2000,11,171.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,6.17,6.515,Station,9.87,37.27,10,15000,26000,2,3,Merged Data,Single Wheat,1,2001,11,165.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.22,5.49,Station,9.87,37.27,10,15000,26000,2,4,Merged Data,Single Wheat,1,2002,11,175.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,6.69,6.885,Station,9.87,37.27,10,15000,26000,3,2,Merged Data,Single Wheat,1,2003,11,171.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.46,6.205,Station,9.87,37.27,10,15000,26000,2,3,Merged Data,Single Wheat,1,2004,11,173.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,4.82,5.305,Station,9.87,37.27,10,15000,26000,2,3,Merged Data,Single Wheat,1,2005,11,166.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.4,6.2,Station,9.87,37.27,10,15000,26000,3,2,Merged Data,Single Wheat,1,2006,11,164.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.82,5.984999999999999,Station,9.87,37.27,10,15000,26000,2,2,Merged Data,Single Wheat,1,2007,11,173.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,6.15,6.4,Station,9.87,37.27,10,15000,26000,3,4,Merged Data,Single Wheat,1,2008,11,166.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.51,5.7,Station,9.87,37.27,10,15000,26000,3,5,Merged Data,Single Wheat,1,2009,11,176.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,5.34,5.46,Station,9.87,37.27,10,15000,26000,3,1,Merged Data,Single Wheat,1,2010,11,169.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,4.53,5.21,Station,9.87,37.27,10,15000,26000,3,2,Merged Data,Single Wheat,1,2011,11,172.0,WOFOST,1
Bizerte,1,Wheat,Tunisia,4.79,5.525,Station,9.87,37.27,10,15000,26000,1,3,Merged Data,Single Wheat,1,2012,11,155.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.42,6.2,Station,9.87,37.27,10,15000,26000,3,2,Merged Data,Single Barley,1,1990,11,145.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.91,6.16,Station,9.87,37.27,10,15000,26000,3,2,Merged Data,Single Barley,1,1991,11,146.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.52,6.095,Station,9.87,37.27,10,15000,26000,1,1,Merged Data,Single Barley,1,1992,11,170.0,WOFOST,1
Bizerte,1,Barley,Tunisia,4.54,4.52,Station,9.87,37.27,10,15000,26000,3,4,Merged Data,Single Barley,1,1993,11,163.0,WOFOST,1
Bizerte,1,Barley,Tunisia,4.98,5.484999999999999,Station,9.87,37.27,10,15000,26000,1,2,Merged Data,Single Barley,1,1994,11,151.0,WOFOST,1
Bizerte,1,Barley,Tunisia,4.56,5.2,Station,9.87,37.27,10,15000,26000,3,5,Merged Data,Single Barley,1,1995,11,166.0,WOFOST,1
Bizerte,1,Barley,Tunisia,4.9,5.609999999999999,Station,9.87,37.27,10,15000,26000,1,4,Merged Data,Single Barley,1,1996,11,156.0,WOFOST,1
Bizerte,1,Barley,Tunisia,6.3,6.285,Station,9.87,37.27,10,15000,26000,3,1,Merged Data,Single Barley,1,1997,11,150.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.09,5.85,Station,9.87,37.27,10,15000,26000,3,2,Merged Data,Single Barley,1,1998,11,146.0,WOFOST,1
Bizerte,1,Barley,Tunisia,6.29,6.365,Station,9.87,37.27,10,15000,26000,3,4,Merged Data,Single Barley,1,1999,11,149.0,WOFOST,1
Bizerte,1,Barley,Tunisia,4.94,5.555,Station,9.87,37.27,10,15000,26000,1,1,Merged Data,Single Barley,1,2000,11,155.0,WOFOST,1
Bizerte,1,Barley,Tunisia,4.76,5.045,Station,9.87,37.27,10,15000,26000,2,5,Merged Data,Single Barley,1,2001,11,165.0,WOFOST,1
Bizerte,1,Barley,Tunisia,4.55,5.085,Station,9.87,37.27,10,15000,26000,1,4,Merged Data,Single Barley,1,2002,11,160.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.71,6.09,Station,9.87,37.27,10,15000,26000,2,1,Merged Data,Single Barley,1,2003,11,153.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.66,6.154999999999999,Station,9.87,37.27,10,15000,26000,1,3,Merged Data,Single Barley,1,2004,11,163.0,WOFOST,1
Bizerte,1,Barley,Tunisia,4.43,4.65,Station,9.87,37.27,10,15000,26000,2,1,Merged Data,Single Barley,1,2005,11,159.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.2,5.21,Station,9.87,37.27,10,15000,26000,1,3,Merged Data,Single Barley,1,2006,11,159.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.22,5.654999999999999,Station,9.87,37.27,10,15000,26000,2,4,Merged Data,Single Barley,1,2007,11,160.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.78,5.805,Station,9.87,37.27,10,15000,26000,3,5,Merged Data,Single Barley,1,2008,11,173.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.28,5.885,Station,9.87,37.27,10,15000,26000,1,3,Merged Data,Single Barley,1,2009,11,164.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.26,5.795,Station,9.87,37.27,10,15000,26000,2,4,Merged Data,Single Barley,1,2010,11,166.0,WOFOST,1
Bizerte,1,Barley,Tunisia,4.55,5.26,Station,9.87,37.27,10,15000,26000,3,5,Merged Data,Single Barley,1,2011,11,156.0,WOFOST,1
Bizerte,1,Barley,Tunisia,5.14,5.375,Station,9.87,37.27,10,15000,26000,2,2,Merged Data,Single Barley,1,2012,11,153.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,9.71,10.635,Station,9.87,37.27,10,15000,26000,1,1,Merged Data,Single Tomatoes,1,1990,4,116.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,7.98,8.844999999999999,Station,9.87,37.27,10,15000,26000,2,4,Merged Data,Single Tomatoes,1,1991,4,133.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,9.11,9.754999999999999,Station,9.87,37.27,10,15000,26000,2,2,Merged Data,Single Tomatoes,1,1992,4,108.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,7.9,8.305,Station,9.87,37.27,10,15000,26000,1,2,Merged Data,Single Tomatoes,1,1993,4,109.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,9.69,11.44,Station,9.87,37.27,10,15000,26000,3,1,Merged Data,Single Tomatoes,1,1994,4,117.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,7.7,8.52,Station,9.87,37.27,10,15000,26000,3,1,Merged Data,Single Tomatoes,1,1995,4,129.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,9.02,10.115,Station,9.87,37.27,10,15000,26000,3,5,Merged Data,Single Tomatoes,1,1996,4,129.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,9.2,10.15,Station,9.87,37.27,10,15000,26000,3,1,Merged Data,Single Tomatoes,1,1997,4,134.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,7.86,8.225000000000001,Station,9.87,37.27,10,15000,26000,3,4,Merged Data,Single Tomatoes,1,1998,4,115.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,8.37,9.265,Station,9.87,37.27,10,15000,26000,3,3,Merged Data,Single Tomatoes,1,1999,4,105.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,11.23,11.605,Station,9.87,37.27,10,15000,26000,2,1,Merged Data,Single Tomatoes,1,2000,4,112.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,9.82,10.075,Station,9.87,37.27,10,15000,26000,3,4,Merged Data,Single Tomatoes,1,2001,4,121.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,10.34,10.645,Station,9.87,37.27,10,15000,26000,3,4,Merged Data,Single Tomatoes,1,2002,4,128.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,10.67,11.71,Station,9.87,37.27,10,15000,26000,3,1,Merged Data,Single Tomatoes,1,2003,4,112.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,10.8,11.19,Station,9.87,37.27,10,15000,26000,1,5,Merged Data,Single Tomatoes,1,2004,4,109.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,9.27,10.555,Station,9.87,37.27,10,15000,26000,3,5,Merged Data,Single Tomatoes,1,2005,4,109.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,8.22,9.395,Station,9.87,37.27,10,15000,26000,3,1,Merged Data,Single Tomatoes,1,2006,4,127.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,7.14,8.39,Station,9.87,37.27,10,15000,26000,3,4,Merged Data,Single Tomatoes,1,2007,4,118.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,9.95,11.61,Station,9.87,37.27,10,15000,26000,3,3,Merged Data,Single Tomatoes,1,2008,4,126.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,10.45,11.48,Station,9.87,37.27,10,15000,26000,2,2,Merged Data,Single Tomatoes,1,2009,4,121.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,8.11,8.99,Station,9.87,37.27,10,15000,26000,1,5,Merged Data,Single Tomatoes,1,2010,4,113.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,9.99,11.51,Station,9.87,37.27,10,15000,26000,2,2,Merged Data,Single Tomatoes,1,2011,4,121.0,WOFOST,1
Bizerte,1,Tomatoes,Tunisia,8.41,8.57,Station,9.87,37.27,10,15000,26000,3,4,Merged Data,Single Tomatoes,1,2012,4,116.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.19,5.63,Station,10.1,36.87,20,8000,21000,3,2,Merged Data,Single Wheat,1,1990,11,175.0,WOFOST,1
Ariana,1,Wheat,Tunisia,4.39,5.085,Station,10.1,36.87,20,8000,21000,2,3,Merged Data,Single Wheat,1,1991,11,164.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.78,6.17,Station,10.1,36.87,20,8000,21000,2,4,Merged Data,Single Wheat,1,1992,11,174.0,WOFOST,1
Ariana,1,Wheat,Tunisia,4.54,5.27,Station,10.1,36.87,20,8000,21000,2,3,Merged Data,Single Wheat,1,1993,11,178.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.12,6.055,Station,10.1,36.87,20,8000,21000,2,2,Merged Data,Single Wheat,1,1994,11,171.0,WOFOST,1
Ariana,1,Wheat,Tunisia,6.57,6.720000000000001,Station,10.1,36.87,20,8000,21000,3,4,Merged Data,Single Wheat,1,1995,11,184.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.01,5.21,Station,10.1,36.87,20,8000,21000,2,2,Merged Data,Single Wheat,1,1996,11,177.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.18,5.69,Station,10.1,36.87,20,8000,21000,1,1,Merged Data,Single Wheat,1,1997,11,179.0,WOFOST,1
Ariana,1,Wheat,Tunisia,6.22,6.365,Station,10.1,36.87,20,8000,21000,2,1,Merged Data,Single Wheat,1,1998,11,159.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.73,6.404999999999999,Station,10.1,36.87,20,8000,21000,3,3,Merged Data,Single Wheat,1,1999,11,157.0,WOFOST,1
Ariana,1,Wheat,Tunisia,4.86,5.390000000000001,Station,10.1,36.87,20,8000,21000,2,1,Merged Data,Single Wheat,1,2000,11,179.0,WOFOST,1
Ariana,1,Wheat,Tunisia,4.5,5.1,Station,10.1,36.87,20,8000,21000,1,5,Merged Data,Single Wheat,1,2001,11,179.0,WOFOST,1
Ariana,1,Wheat,Tunisia,6.41,6.82,Station,10.1,36.87,20,8000,21000,2,5,Merged Data,Single Wheat,1,2002,11,178.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.6,6.585,Station,10.1,36.87,20,8000,21000,3,3,Merged Data,Single Wheat,1,2003,11,171.0,WOFOST,1
Ariana,1,Wheat,Tunisia,6.15,6.575,Station,10.1,36.87,20,8000,21000,1,1,Merged Data,Single Wheat,1,2004,11,180.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.04,5.449999999999999,Station,10.1,36.87,20,8000,21000,1,4,Merged Data,Single Wheat,1,2005,11,160.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.31,5.98,Station,10.1,36.87,20,8000,21000,1,1,Merged Data,Single Wheat,1,2006,11,183.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.74,6.529999999999999,Station,10.1,36.87,20,8000,21000,3,2,Merged Data,Single Wheat,1,2007,11,161.0,WOFOST,1
Ariana,1,Wheat,Tunisia,6.1,6.595,Station,10.1,36.87,20,8000,21000,1,2,Merged Data,Single Wheat,1,2008,11,158.0,WOFOST,1
Ariana,1,Wheat,Tunisia,5.35,5.94,Station,10.1,36.87,20,8000,21000,2,4,Merged Data,Single Wheat,1,2009,11,184.0,WOFOST,1
Ariana,1,Wheat,Tunisia,4.59,5.465,Station,10.1,36.87,20,8000,21000,3,4,Merged Data,Single Wheat,1,2010,11,181.0,WOFOST,1
Ariana,1,Wheat,Tunisia,4.71,5.359999999999999,Station,10.1,36.87,20,8000,21000,2,5,Merged Data,Single Wheat,1,2011,11,155.0,WOFOST,1
Ariana,1,Wheat,Tunisia,4.99,5.085,Station,10.1,36.87,20,8000,21000,2,3,Merged Data,Single Wheat,1,2012,11,164.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.86,5.145,Station,10.1,36.87,20,8000,21000,3,3,Merged Data,Single Barley,1,1990,11,157.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.73,4.67,Station,10.1,36.87,20,8000,21000,2,5,Merged Data,Single Barley,1,1991,11,166.0,WOFOST,1
Ariana,1,Barley,Tunisia,6.12,6.345000000000001,Station,10.1,36.87,20,8000,21000,2,4,Merged Data,Single Barley,1,1992,11,157.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.47,4.9,Station,10.1,36.87,20,8000,21000,3,1,Merged Data,Single Barley,1,1993,11,146.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.54,5.949999999999999,Station,10.1,36.87,20,8000,21000,1,1,Merged Data,Single Barley,1,1994,11,149.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.54,6.395,Station,10.1,36.87,20,8000,21000,1,1,Merged Data,Single Barley,1,1995,11,155.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.96,4.945,Station,10.1,36.87,20,8000,21000,2,3,Merged Data,Single Barley,1,1996,11,164.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.29,5.315,Station,10.1,36.87,20,8000,21000,1,1,Merged Data,Single Barley,1,1997,11,147.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.02,4.52,Station,10.1,36.87,20,8000,21000,2,2,Merged Data,Single Barley,1,1998,11,163.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.88,5.22,Station,10.1,36.87,20,8000,21000,3,3,Merged Data,Single Barley,1,1999,11,158.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.62,6.135,Station,10.1,36.87,20,8000,21000,3,4,Merged Data,Single Barley,1,2000,11,152.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.22,6.12,Station,10.1,36.87,20,8000,21000,3,5,Merged Data,Single Barley,1,2001,11,169.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.92,5.05,Station,10.1,36.87,20,8000,21000,3,4,Merged Data,Single Barley,1,2002,11,154.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.24,5.755,Station,10.1,36.87,20,8000,21000,2,1,Merged Data,Single Barley,1,2003,11,168.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.16,4.65,Station,10.1,36.87,20,8000,21000,2,3,Merged Data,Single Barley,1,2004,11,173.0,WOFOST,1
Ariana,1,Barley,Tunisia,6.07,5.984999999999999,Station,10.1,36.87,20,8000,21000,1,4,Merged Data,Single Barley,1,2005,11,153.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.01,5.38,Station,10.1,36.87,20,8000,21000,1,3,Merged Data,Single Barley,1,2006,11,173.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.75,6.32,Station,10.1,36.87,20,8000,21000,2,5,Merged Data,Single Barley,1,2007,11,148.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.97,5.595,Station,10.1,36.87,20,8000,21000,2,5,Merged Data,Single Barley,1,2008,11,169.0,WOFOST,1
Ariana,1,Barley,Tunisia,3.89,4.625,Station,10.1,36.87,20,8000,21000,1,4,Merged Data,Single Barley,1,2009,11,146.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.35,5.535,Station,10.1,36.87,20,8000,21000,1,1,Merged Data,Single Barley,1,2010,11,153.0,WOFOST,1
Ariana,1,Barley,Tunisia,4.08,4.5,Station,10.1,36.87,20,8000,21000,1,2,Merged Data,Single Barley,1,2011,11,168.0,WOFOST,1
Ariana,1,Barley,Tunisia,5.56,6.36,Station,10.1,36.87,20,8000,21000,1,5,Merged Data,Single Barley,1,2012,11,174.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,9.25,10.42,Station,10.1,36.87,20,8000,21000,1,3,Merged Data,Single Tomatoes,1,1990,4,127.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,8.73,9.855,Station,10.1,36.87,20,8000,21000,2,4,Merged Data,Single Tomatoes,1,1991,4,128.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,7.57,8.765,Station,10.1,36.87,20,8000,21000,3,3,Merged Data,Single Tomatoes,1,1992,4,132.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,8.8,8.875,Station,10.1,36.87,20,8000,21000,1,3,Merged Data,Single Tomatoes,1,1993,4,113.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,9.5,9.76,Station,10.1,36.87,20,8000,21000,2,1,Merged Data,Single Tomatoes,1,1994,4,106.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,10.26,11.21,Station,10.1,36.87,20,8000,21000,3,3,Merged Data,Single Tomatoes,1,1995,4,121.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,7.66,8.525,Station,10.1,36.87,20,8000,21000,3,3,Merged Data,Single Tomatoes,1,1996,4,108.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,9.29,9.379999999999999,Station,10.1,36.87,20,8000,21000,3,2,Merged Data,Single Tomatoes,1,1997,4,106.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,8.0,8.19,Station,10.1,36.87,20,8000,21000,3,3,Merged Data,Single Tomatoes,1,1998,4,106.0,WOFOST,1
Ariana,1,Tomatoes,Tunisia,9.88,10.33,Station,10.1,36.87,20,8000,21000,3,4,Merged Data,Single Tomatoes,1,1999,4,124.0,WOFOST,1
